message,IsSpam,url_count,email_count,phone_count,len
do you still have the grinder?,0,0,0,0,30
no 1 polyphonic tone 4 ur mob every week! just txt pt2 to 87575. 1st tone free ! so get txtin now and tell ur friends. 150p/tone. 16 reply hl 4info,1,0,0,0,147
"love isn't a decision, it's a feeling. if we could decide who to love, then, life would be much simpler, but then less magical",0,0,0,0,126
"hot live fantasies call now just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 0870 is a national rate call",1,0,0,1,110
k.i did't see you.:)k:)where are you now?,0,0,0,0,41
so i'm doing a list of buyers.,0,0,0,0,30
"no idea, i guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second",0,0,0,0,157
mm not entirely sure i understood that text but hey. ho. which weekend?,0,0,0,0,71
they released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,0,0,0,0,112
don know..he is watching film in computer..,0,0,0,0,43
no b4 thursday,0,0,0,0,14
"oh, then your phone phoned me but it disconnected",0,0,0,0,49
id onluy matters when getting on from offcampus,0,0,0,0,47
this message is free. welcome to the new & improved sex & dogging club! to unsubscribe from this service reply stop. msgs@150p 18+only,1,0,0,0,134
"excellent, i'll see what riley's plans are",0,0,0,0,42
i will see in half an hour,0,0,0,0,26
"you've won tkts to the euro2004 cup final or å£800 cash, to collect call b4190604, pobox 7876150ppm",1,0,0,1,99
ew are you one of them?,0,0,0,0,23
also hi wesley how've you been,0,0,0,0,30
ah you see. you have to be in the lingo. i will let you know wot on earth it is when has finished making it!,0,0,0,0,108
"loan for any purpose å£500 - å£75,000. homeowners + tenants welcome. have you been previously refused? we can still help. call free or text back 'help'",1,0,0,1,151
update_now - 12mths half price orange line rental: 400mins...call mobileupd8 on or call2optout=j5q,1,0,0,1,98
imagine life without me... see.. how fast u are searching me?don't worry.. l'm always there to disturb u.. goodnoon..:),0,0,0,0,119
"hm good morning, headache anyone? :-)",0,0,0,0,37
yeah no probs - last night is obviously catching up with you... speak soon ,0,0,0,0,75
free unlimited hardcore porn direct 2 your mobile txt porn to 69200 & get free access for 24 hrs then chrgd@50p per day txt stop 2exit. this msg is free,1,0,0,0,152
i might go 2 sch. yar at e salon now v boring.,0,0,0,0,46
 &lt;#&gt;  mins but i had to stop somewhere first.,0,0,0,0,51
"&lt;#&gt;  is fast approaching. so, wish u a very happy new year happy sankranti happy republic day happy valentines day happy shivratri happy ugadi happy fools day happy may day happy independence day, happy friendship,mother,father,teachers,childrens day, &amp; happy birthday 4 u. happy ganesh festival happy dasara happy diwali happy christmas  &lt;#&gt;  good mornings afternoons, evenings nights. rememberi am the first to wishing u all these...your's raj",0,0,0,0,461
one of the joys in lifeis waking up each daywith thoughts that somewheresomeone cares enough tosend a warm morning greeting.. -,0,0,0,0,127
i didn't get the second half of that message,0,0,0,0,44
wat time do u wan 2 meet me later?,0,0,0,0,34
i thank you so much for all you do with selflessness. i love you plenty.,0,0,0,0,72
am in film ill call you later.,0,0,0,0,30
how dare you change my ring,0,0,0,0,27
you are a very very very very bad girl. or lady.,0,0,0,0,48
i love ya too but try and budget your money better babe. gary would freak on me if he knew,0,0,0,0,90
"what part of \don't initiate\"" don't you understand""",0,0,0,0,52
i finished my lunch already. u wake up already?,0,0,0,0,47
you still at the game?,0,0,0,0,22
you have got tallent but you are wasting.,0,0,0,0,41
what is your record for one night? :),0,0,0,0,37
"also sir, i sent you an email about how to log into the usc payment portal. i.ll send you another message that should explain how things are back home. have a great weekend.",0,0,0,0,173
 gonna let me know cos comes bak from holiday that day.  is coming. don't4get2text me  number. ,0,0,0,0,95
jokin only lar... :-) depends on which phone my father can get lor...,0,0,0,0,69
"aight, lemme know what's up",0,0,0,0,27
get ready for  &lt;#&gt;  inches of pleasure...,0,0,0,0,47
raji..pls do me a favour. pls convey my birthday wishes to nimya. pls. today is her birthday.,0,0,0,0,93
;-) ok. i feel like john lennon.,0,0,0,0,32
cos darren say ì_ considering mah so i ask ì_...,0,0,0,0,48
you are not bothering me but you have to trust my answers. pls.,0,0,0,0,63
"wishing you and your family merry \x\"" mas and happy new year in advance..""",0,0,0,0,75
one day a crab was running on the sea shore..the waves came n cleared the footprints of the crab.. crab asked: being my frnd y r u clearing my beautiful footprints? waves replied: a fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) gud nyt..,0,0,0,0,295
aight what time you want me to come up?,0,0,0,0,39
slaaaaave ! where are you ? must i summon you to me all the time now ? don't you wish to come to me on your own anymore?,0,0,0,0,120
your bill at 3 is å£33.65 so thats not bad!,0,0,0,0,43
let me know how it changes in the next 6hrs. it can even be appendix but you are out of that age range. however its not impossible. so just chill and let me know in 6hrs,0,0,0,0,169
"hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?",0,0,0,0,101
so how's the weather over there?,0,0,0,0,32
"ok. not much to do here though. h&m friday, cant wait. dunno wot the hell im gonna do for another 3 weeks! become a slob- oh wait, already done that! ",0,0,0,0,150
die... now i have e toot fringe again...,0,0,0,0,40
lol they don't know about my awesome phone. i could click delete right now if i want.,0,0,0,0,85
ok,0,0,0,0,2
"awesome question with a cute answer: someone asked a boy \how is ur life?\"" . . he smiled &amp; answered: . . \""she is fine!\"" gudnite""",0,0,0,0,135
please leave this topic..sorry for telling that..,0,0,0,0,49
pls send me the correct name da.,0,0,0,0,32
what happened to our yo date?,0,0,0,0,29
eastenders tv quiz. what flower does dot compare herself to? d= violet e= tulip f= lily txt d e or f to 84025 now 4 chance 2 win å£100 cash wkent/150p16+,1,0,0,0,153
webpage s not available!,0,0,0,0,24
just woke up. yeesh its late. but i didn't fall asleep til &lt;#&gt; am :/,0,0,0,0,74
you are now unsubscribed all services. get tons of sexy babes or hunks straight to your phone! go to no subscriptions.,1,1,0,0,118
"dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving gopalettan. we are planning to give a small gift on that day. those who like to participate in that you are welcome. please contact our admin team for more details",0,0,0,0,242
k..k...from tomorrow onwards started ah?,0,0,0,0,40
what u talking bout early morning? it's almost noon where your at!,0,0,0,0,66
fine. do you remember me.,0,0,0,0,25
"hi babe its jordan, how r u? im home from abroad and lonely, text me back if u wanna chat xxsp visionsms.com text stop to stopcost 150p",1,0,0,1,135
ok. how many should i buy.,0,0,0,0,26
"sounds good, keep me posted",0,0,0,0,27
get a brand new mobile phone by being an agent of the mob! plus loads more goodies! for more info just text mat to 87021.,1,0,0,0,121
ok. so april. cant wait,0,0,0,0,23
boy you best get yo ass out here quick,0,0,0,0,38
ay wana meet on sat?ì_ wkg on sat?,0,0,0,0,34
i'm now but have to wait till 2 for the bus to pick me.,0,0,0,0,55
apart from the one i told you about yesterday?,0,0,0,0,46
ok lor... but buy wat?,0,0,0,0,22
somebody should go to andros and steal ice,0,0,0,0,42
don know. i did't msg him recently.,0,0,0,0,35
take us out shopping and mark will distract isaiah.=d,0,0,0,0,53
"mum, hope you are having a great day. hoping this text meets you well and full of life. have a great day. abiola",0,0,0,0,112
there is no sense in my foot and penis.,0,0,0,0,39
okay but i thought you were the expert,0,0,0,0,38
*deep sigh* ... i miss you :-( ... i am really surprised you haven't gone to the net cafe yet to get to me ... don't you miss me?,0,0,0,0,129
s.s:)i thinl role is like sachin.just standing. others have to hit.,0,0,0,0,67
have a great trip to india. and bring the light to everyone not just with the project but with everyone that is lucky to see you smile. bye. abiola,0,0,0,0,147
"and very importantly, all we discuss is between u and i only.",0,0,0,0,61
k..k:)how about your training process?,0,0,0,0,38
ok lor. i ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,0,0,0,0,82
in da car park ,0,0,0,0,15
i wish that i was with you. holding you tightly. making you see how important you are. how much you mean to me ... how much i need you ... in my life ...,0,0,0,0,153
so i asked how's anthony. dad. and your bf,0,0,0,0,42
"'wnevr i wana fal in luv vth my books, my bed fals in luv vth me..!'' . yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) gud eveb-).",0,0,0,0,155
what today-sunday..sunday is holiday..so no work..,0,0,0,0,50
am going to take bath ill place the key in window:-),0,0,0,0,52
lord of the rings:return of the king in store now!reply lotr by 2 june 4 chance 2 win lotr soundtrack cds stdtxtrate. reply stop to end txts,1,0,0,0,140
"dear, take care. i am just reaching home.love u a lot.",0,0,0,0,54
staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,0,0,0,0,49
have you emigrated or something? ok maybe 5.30 was a bit hopeful...,0,0,0,0,67
olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. hopefully they dont ignore that.,0,0,0,0,139
we walked from my moms. right on stagwood pass right on winterstone left on victors hill. address is &lt;#&gt;,0,0,0,0,110
"yo, you at jp and hungry like a mofo?",0,0,0,0,37
this is all just creepy and crazy to me.,0,0,0,0,40
ok... i din get ur msg...,0,0,0,0,25
tessy..pls do me a favor. pls convey my birthday wishes to nimya..pls dnt forget it. today is her birthday shijas,0,0,0,0,113
pathaya enketa maraikara pa',0,0,0,0,28
even if he my friend he is a priest call him now,0,0,0,0,48
"u so lousy, run already come back then half dead... hee...",0,0,0,0,58
that's y i said it's bad dat all e gals know u... wat u doing now?,0,0,0,0,66
or remind me in a few hrs.,0,0,0,0,26
"i had been hoping i would not have to send you this message. my rent is due and i dont have enough for it. my reserves are completely gone. its a loan i need and was hoping you could her. the balance is  &lt;#&gt; . is there a way i could get that from you, till mid march when i hope to pay back.",0,0,0,0,297
hi. happy new year. i dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. thanks,0,0,0,0,148
hello hun how ru? its here by the way. im good. been on 2 dates with that guy i met in walkabout so far. we have to meet up soon. hows everyone else?,0,0,0,0,149
lol i was gonna last month. i cashed some in but i left &lt;#&gt; just in case. i was collecting more during the week cause they announced it on the blog.,0,0,0,0,154
good luck! draw takes place 28th feb 06. good luck! for removal send stop to 87239 customer services,1,0,0,1,100
short but cute : \ be a good person ,0,0,0,0,36
just haven't decided where yet eh ?,0,0,0,0,35
"wat time liao, where still got.",0,0,0,0,31
yes watching footie but worried we're going to blow it - phil neville?,0,0,0,0,70
i wait 4 ì_ inside da car park...,0,0,0,0,33
uncle abbey! happy new year. abiola,0,0,0,0,35
now am free call me pa.,0,0,0,0,23
r u saying i should re order the slippers cos i had to pay for returning it.,0,0,0,0,76
stop knowing me so well!,0,0,0,0,24
good evening! this is roger. how are you?,0,0,0,0,41
small problem in auction:)punj now asking tiwary,0,0,0,0,48
free entry in 2 a weekly comp for a chance to win an ipod. txt pod to 80182 to get entry (std txt rate) t&c's apply for details 18+,1,0,0,1,131
he telling not to tell any one. if so treat for me hi hi hi,0,0,0,0,59
my uncles in atlanta. wish you guys a great semester.,0,0,0,0,53
1st wk free! gr8 tones str8 2 u each wk. txt nokia on to 8007 for classic nokia tones or hit on to 8007 for polys. nokia/150p poly/200p 16+,1,0,0,0,139
u coming 2 pick me?,0,0,0,0,19
thats cool. i liked your photos. you are very sexy!,0,0,0,0,51
would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me again! that needs to b sacked,0,0,0,0,122
"haha better late than ever, any way i could swing by?",0,0,0,0,53
ok. but i finish at 6.,0,0,0,0,22
"lookatme!: thanks for your purchase of a video clip from lookatme!, you've been charged 35p. think you can do better? why not send a video in a mmsto 32323.",1,0,0,0,156
i've been barred from all b and q stores for life!?this twat in orange dungerees came up to me and asked if i wanted decking? so i got the first punch in!!,0,0,0,0,155
so no messages. had food?,0,0,0,0,25
ok going to sleep. hope i can meet her.,0,0,0,0,39
wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,0,0,0,0,119
